Jitter_rel,Jitter_abs,Jitter_RAP,Jitter_PPQ,Shim_loc,Shim_dB,Shim_APQ3,Shim_APQ5,Shi_APQ11,hnr05,hnr15,hnr25,hnr35,hnr38,Label
0.027859873599643325,0.00014763142959421684,0.012507670402502244,0.013804175733725828,0.11691055812372188,1.1567507650965196,0.04741058697621254,0.06901175514861344,0.12163062950956993,3.698813938262761,4.394924231342988,9.3503196518941,12.660020815350457,13.969631286848253,0
0.016736082901229136,8.504353557994543e-05,0.0070514745808530595,0.007458372240462761,0.08055837099455257,0.7609419629649108,0.030038191994991626,0.03892187466493188,0.06197174273995142,2.8029795268034987,3.579540620456025,4.589338736242887,5.570307421033165,6.2706401931172815,0
0.02698761888198375,0.00020907070803333666,0.011003869468466541,0.011812206254956645,0.10470673337414584,0.9954998407087048,0.03981067398423677,0.05915020371342412,0.10789497388205792,6.7726475526544965,9.031210269304125,16.146491109229583,15.593778725309749,30.20591764053078,0
0.020714033156465392,0.00011072421303262677,0.009032050784405261,0.008995550422240558,0.08220352739882195,0.8317506024180549,0.026096161894168125,0.038256292529985185,0.07919036899929552,3.5881216710548847,2.964690615096309,5.678645013743977,5.983574104840844,7.268736609967226,0
0.015128299940164992,7.610319942412176e-05,0.005505051348698436,0.006159228716679429,0.08334703583759537,0.8405374326654789,0.029654093029493622,0.04449383086608868,0.08369677043137642,2.9028941101465136,5.0651602831523785,6.158519004550248,7.669552931710789,8.715981861809134,0
0.02203179640749205,0.00012946545482340306,0.009386600655603983,0.009987218615581507,0.07883006655633036,0.7943813764641754,0.025212161015118008,0.03973869106716775,0.07988415009412889,3.626799691178455,5.178354513658818,6.7230806700290024,7.487272750712742,8.384393110471759,0
0.027236123147284224,0.0001307602008170976,0.012641707000586169,0.013138416776408373,0.10346534993164196,1.0036035718658185,0.04000100794042418,0.053704155333501286,0.09116536082792298,1.3614650550917926,2.908437483657813,4.446258359799604,4.866146659893937,6.350636226000428,0
0.0192531348812878,9.048184178579513e-05,0.008046642536513307,0.00867861650774721,0.08685467216360422,0.8186619247288885,0.03441088346972956,0.0431686138300355,0.0674157359724036,8.838105686877237,11.870383189291735,13.907658624897321,15.405288998638598,15.57031039576477,0
0.025027503646047264,0.00012258195417645041,0.011537816538179962,0.012085210745493988,0.09827471245264444,0.9845754132291911,0.034356785956156474,0.050101224936442666,0.0995812376908667,2.926965999038436,3.786358162192609,8.459326928515388,9.688146126369924,10.863704297214484,0
0.03440131948708731,0.0002073188343356524,0.01775968676031411,0.017022823937770413,0.12296462663215234,1.1315574495677343,0.05536907287470269,0.06092001714041486,0.08774645134022425,10.441824992101091,12.254254535855603,15.35510480330982,16.13941116534902,16.57438437015084,0
0.019263433254578972,0.00010990306553359469,0.007852917450127174,0.009551511103221643,0.11031525147630859,1.0368333983039675,0.04055148576046843,0.06218375742818759,0.11609613145520789,4.197345100076313,4.30503005849477,6.148269533388769,5.735159991664422,7.02086260144495,0
0.029522125597416175,0.0001877709607891031,0.013337998539979806,0.012345843132029478,0.09038952061241062,0.922859429072322,0.03328106759756492,0.046589694445858296,0.08763765871635426,3.1635704986710684,4.328352755338422,4.838539011422832,5.043424257813515,6.397988542265849,0
0.019125475472773573,0.00011562436553166153,0.007864636296627404,0.008350625232003485,0.08302198858904533,0.7993936611238562,0.030074827542632854,0.04150678610160105,0.07246168891285097,3.7273797624834715,5.147318771805855,7.638615961419788,8.860157071244814,10.205741447781064,0
0.01915847481182084,0.00010826458720037287,0.008274800927862322,0.009197829026541949,0.09184733143841377,0.8070738103507253,0.03218306949534513,0.0440648427322701,0.07500466626050663,4.959898383711219,1.866711181692483,10.098010027191261,14.17529227352955,16.1649565410131,0
0.022856887869671178,0.00012984283968395184,0.00995776079542601,0.010754357327664062,0.09149632228433004,0.889376852616014,0.03197399295660424,0.046585440629455035,0.08568374849841355,2.5834574908140118,2.288174266541389,10.223725908925742,12.587371669289974,15.149383835966269,0
0.014723005370154064,7.833974683226764e-05,0.005705319477679922,0.006168100631422739,0.07676877272549625,0.7726102603352865,0.028804019512091578,0.04034906843261954,0.0689315817234057,5.4157170123380665,10.729788237136148,14.711342692723216,15.782700538015305,18.558268649811502,0
0.016431141890658807,8.158637915005952e-05,0.006115885238956354,0.006995681643719306,0.0864898674028732,0.8257051726301536,0.030455651934251326,0.044877378980966075,0.08077749971241371,4.753668317206447,5.999387708271095,8.591492053002694,6.306733703402072,7.325215002764544,0
0.024510474344908977,0.00013222997490574848,0.010953471920047581,0.010540008413982456,0.07999382792018382,0.7712428485405658,0.030687732284647752,0.03990016479979568,0.06602248055628307,1.8395332696861975,5.360876087647659,7.6317118237249835,7.631790760911065,11.26533787657694,0
0.02225990412165365,0.00011059761383379629,0.01013638077615018,0.010164591461377416,0.08806608764203955,0.8962397297995123,0.03290866645551668,0.04544534391311502,0.08186550537957413,1.5189207476951883,3.7642959254942974,5.547933784884572,6.283153319736479,6.946421304945226,0
0.017000993446069736,7.882812479979983e-05,0.008471336390634555,0.008113692818608308,0.061106229242058385,0.6331782982997497,0.023786422004031343,0.02905351389808724,0.047723095352461324,0.7315663198643563,1.7675023167784476,6.3977443895333685,8.644484972990583,10.191859830868529,0
0.020385467757296584,0.00010612830524922704,0.009640656320995375,0.009898099319347752,0.09552364932352028,0.9085148392201228,0.04109103866493964,0.05229280995353532,0.08150182175009621,7.693266552230161,8.640794806131145,11.30134117642057,13.670996734941497,15.160523268613161,0
0.028029706454077496,0.0002003960280566506,0.0110948269357602,0.01364305735216523,0.12244400613923809,1.1428303273914313,0.046891985671139516,0.06660638651509508,0.11741822265399693,3.279125924896758,4.517996685979472,5.5583888093011025,5.958856576378978,6.422731822192516,0
0.021682579156455092,0.00017128141835122428,0.008252740458782026,0.009835968440900589,0.10652101211956616,1.0162663430405487,0.04155961889567698,0.06263259448308717,0.11410456636551636,3.645725712257077,3.838429089230031,5.174330864243803,5.523016327285833,6.555167443946943,1
0.03920415859421673,0.000317870719827178,0.01707994236996346,0.01861431750788772,0.1280353486507696,1.2641649453947474,0.04879904052498125,0.07250826336617269,0.151126297149267,3.9367687319401554,4.983396906080881,8.772674915835003,9.3361196689498,9.931376329463616,1
0.027527381846487526,0.00022380707409673818,0.01194684142486578,0.012699758521516226,0.09570416477500504,0.9679709727696216,0.035645709847352346,0.05122441770369643,0.09426732950473646,5.274458902573098,4.8997440430125625,6.776810945639216,5.728661797795649,8.914965813263603,1
0.025099041503470806,0.00017824232023265244,0.010747328064687211,0.013557976268351231,0.12170198765984938,1.1672247071776496,0.04701367508392828,0.07681669335954198,0.14754699801298843,3.882391840968529,4.840909930305791,5.425938688388564,6.433180548931974,7.498302859382723,1
0.037273129006664324,0.0001568844273046484,0.0192467218862682,0.019449736185734156,0.15488689952495815,1.4144248720335983,0.057307776822481886,0.0846262034911695,0.14001623361257684,5.828589102542447,5.932358163391159,8.594723230695594,8.80057794762176,10.951548229936318,1
0.01782199629045665,8.462690231721499e-05,0.00716417186166043,0.008787101028692451,0.08283996399878926,0.8534219549870128,0.026156068793586364,0.04157626224035732,0.08203034026950684,1.7955298522609073,4.911164740030105,6.577222652838998,7.236260458098713,9.306713778816077,1
0.02225540440743101,0.00011457731748439276,0.010408661036363278,0.01213183050281935,0.09664391938771352,1.0463077857371488,0.03805226887578309,0.056043718210211126,0.10465468976234592,2.0516762918617792,3.485206479587816,4.764736308913552,4.711409388181075,6.125477305444021,1
0.03118572037819005,0.00021198700320814408,0.015365447021859088,0.015300261015240374,0.11257832035487852,1.112564401674974,0.05337735285343439,0.06606120605881408,0.11285089155036257,12.113159625265665,10.068781317510439,7.626958858803715,2.7632536840657336,2.3701119113327973,1
0.024894612548751704,0.0001867820690541509,0.008423214707002831,0.01038885212337338,0.10554935165324839,1.0120065171004569,0.03675938931903838,0.05650692327129562,0.10442075344647883,5.267503322400094,7.720631086073702,9.085901148618328,7.680852918169918,8.276025288406807,1
0.024114835393336278,0.00018647904085155033,0.009956650163724741,0.010517625963971015,0.10163614349763464,0.9826386806581789,0.03829012730949225,0.05387576468632347,0.0998158683552657,5.4465022980215485,6.6367985688513835,7.473518003939097,3.369142005306201,5.483430768898943,1
0.029763675733207345,0.00027336002347097717,0.009605383053786174,0.01437868681060643,0.078513109689715,0.8465437941707942,0.025420224122523382,0.04058423748045574,0.07928884149804356,10.043530346356338,14.082388716494725,16.019318752111175,14.626759237841197,17.543109937041113,1
0.03208979558359185,0.00023262799451874102,0.014768856601776542,0.01621673504696255,0.09816756273180856,1.0111639702303739,0.03931656507274066,0.05017140937074029,0.08465007972840458,8.593248023778536,6.997094109867447,7.103053201622391,5.340354055152548,5.202433163952274,1
0.02020768640027935,9.298348023075512e-05,0.008743407012210411,0.009171486610894498,0.07184474962288623,0.7623545704439617,0.023900990470932425,0.03437848090993725,0.06483746990128732,2.3937560491218646,5.1888652107414925,6.5642271136395705,7.112212691126047,8.854395863107522,1
0.02624181110083043,0.00015207645735184917,0.013690230630927377,0.013203994742775452,0.10915220076741002,1.0204717523235312,0.050726544215705494,0.05898281086905024,0.08946840890813473,1.9302359765714778,14.834480397801011,13.501609121716589,-1.1859357404875537,1.6941291855186766,1
0.021097140520613192,0.00011242990666020907,0.00996426664672605,0.010651835243205668,0.09944559191599397,1.0570095554619994,0.040336006843115814,0.05343223444367284,0.09782875842692537,5.913373559108901,10.252292597926596,10.820682009168241,12.730342410845747,19.668196937583403,1
0.02284458025663058,0.00011384107892726091,0.011278622613667693,0.01097416453385376,0.093229855051364,0.932903821417411,0.035518369239464685,0.045073962833680585,0.07587751526295138,2.812724691645243,8.95497068285674,12.04658722213987,13.018618791031551,15.12492045939678,1
0.025140027037712002,0.00013340446327051404,0.01139836989722986,0.013116403904322223,0.11276440522877709,1.085513163018805,0.045074407432683296,0.06580559648748864,0.11217406069658302,4.144790593531996,8.475995309968305,13.509768239115784,14.898686585451312,18.38474933631146,0
0.014084478453669716,7.390129063122526e-05,0.005486097737130512,0.006351292639536741,0.0710851365914051,0.6541195682620493,0.02530379579529193,0.03669900195625218,0.06386507998388394,2.9049576049955,5.4415717873507825,6.179999590251285,5.825080911591008,7.415960214654055,0
0.020968955046826446,0.00016431677418324406,0.007288446081599489,0.00819222851686239,0.09679328000281888,0.8251846229510293,0.033248823893498376,0.048189726016632045,0.08373759245274627,2.8769455223572242,3.7097462590992674,8.631031529999337,5.035473571977617,13.713258326894188,0
0.01568620936393887,7.365261525001598e-05,0.0065164475832496455,0.007036851218318791,0.07197213641266426,0.707312715774483,0.024267148944695286,0.03401362648421829,0.0593082555751977,3.584323353160012,1.8220555321713923,9.239047123792119,12.174371805714763,12.923445663006003,0
0.013774785211869435,6.473695392316393e-05,0.0055830476989523386,0.006200389470879384,0.06521386951963365,0.6451083703775661,0.023510171780322903,0.035058850508150365,0.06294458020434715,2.2295155935135362,4.803579108965473,7.7961982709794295,9.777655908408779,12.440606838814974,0
0.018932944342468356,0.0001053345189958584,0.007918764471508835,0.008153794141950457,0.06847345439214922,0.6722405858566596,0.024662228757196154,0.033872835591849025,0.05549937111734779,6.0577525564214385,7.92159338811251,8.579138339904508,8.791168000156263,10.60825050708435,0
0.02451036645600608,0.00012766259848975224,0.011183502951811761,0.011404332462038327,0.08892358465388776,0.8726852094355751,0.03507399333702997,0.044280333945461874,0.07169185435144318,2.2340476539476843,4.183707044395303,6.857648016809923,7.345288893190091,9.069991158685959,0
0.012149951595097712,5.2819128760312576e-05,0.0048848272571992285,0.005101106556270208,0.06733965304769668,0.5941842870385584,0.027812420073496543,0.0347637632922438,0.04876192719781702,8.332214363554298,9.786418043703929,12.088489906224094,10.180594758957849,12.50908834456237,0
0.018752516129851987,9.51883562710005e-05,0.008765847562105175,0.008281041117440711,0.07610053560298545,0.785601017388772,0.028076037115134865,0.03752469416549419,0.06525966327829286,3.040075724927601,4.678008727471479,8.694929414838303,12.45796011845526,15.381356938822256,0
0.023694209179942523,0.00012860996993646997,0.011296472146216182,0.01127023506166049,0.08499399604805331,0.8455760616623191,0.0332568051244387,0.04158920022042684,0.06957466662915762,6.207755597112141,10.509214826635148,12.074067787033206,12.773420921297475,13.315542423007095,0
0.01377596192056218,7.907028576007595e-05,0.0057168894644062706,0.006696880046251958,0.09286761060669826,0.8785445102737748,0.03510889590839921,0.051305776294092185,0.08412920981713921,7.402290101208036,9.908052500266617,7.657452423320627,5.1545302141449065,4.057511026192082,0
0.03339165127316217,0.00022977158944837174,0.016552359142654717,0.014743310632020718,0.09748825529317916,0.9928341246239158,0.038807016654489185,0.05051787614362036,0.09260885564012153,3.3127972340794223,4.718003138177565,5.623608632913287,6.55440368006216,7.036798305190971,0
0.013060300258583091,6.905472163341212e-05,0.005240119978369255,0.005628142189203209,0.0560268214536197,0.5689687592669774,0.0200570786598334,0.028083220168556564,0.04860370679248695,4.2433602582859855,7.959658824789031,11.76837753952885,9.193194723842726,12.966939247650938,0
0.0163431742661316,8.51606768869286e-05,0.006101386580965375,0.007324901975668165,0.06551222297554667,0.6934775823737602,0.021153556183892006,0.03132879243091118,0.06053437416446102,2.875117320797092,4.530265455841195,7.995883246209964,8.41699105711305,10.760175370467035,0
0.01695481394492764,8.356663708423367e-05,0.0072979216058436675,0.008088981595646014,0.08013609726584031,0.7998348681752038,0.030244672926299346,0.043345103187677744,0.07151218429483777,2.5568689998619583,3.4246195114335807,6.62894009387419,8.85261648836299,11.860750540514056,0
0.019686881068294124,0.0001079691216208089,0.009696469310129206,0.009106057668511166,0.07765872609278095,0.7122354388549218,0.03369553470891808,0.03950741444144446,0.05856434390116522,1.581912700586773,6.060923674613552,7.494709352794309,8.720204447415988,11.008582253566066,0
0.02248249159721106,0.00012576536798020359,0.009992710479534216,0.010372825580704528,0.08469353400039638,0.837495842492173,0.033191057373103926,0.0437096989356171,0.07676450016863087,4.384677493055007,6.3391174824541965,7.951316465199568,6.971781191855551,8.468422336194173,0
0.015029135206394314,7.11272471541073e-05,0.006575570736102782,0.007137632729035986,0.062482095245165056,0.6922790694509141,0.021445541336479898,0.028852259693688306,0.05326391994176675,0.4017450161667022,0.8578953361631667,4.546358924700794,6.485870892429289,10.32201861230546,0
0.023197443665414093,0.0001249149506881862,0.011400995797080475,0.012211938606741702,0.08952332576332626,0.9338421885685656,0.038353950374977845,0.046877571539664806,0.0729387812504939,0.9926610325486556,3.253928079170167,4.317880424163248,10.121238361288746,19.226047821756456,0
0.020045552094542937,0.00013766027250965222,0.008555818023493094,0.010150185828162945,0.10423245902379605,0.9224224917334823,0.04028151284607208,0.05566085493916754,0.08634432728977492,4.5523119591688,2.1205431864090754,4.621538297296015,1.7782149073007933,2.8186148534279982,0
0.01927261892534237,0.00014858657787103044,0.007988272872061003,0.008822636295394494,0.09337960881039986,0.8666575412756465,0.03512552980968098,0.0488100825283091,0.08522415714267938,5.031867047647666,5.6163495206992575,6.553027144687968,5.158469028421058,6.135555883308916,1
0.03141020973566397,0.00028066747050520567,0.01328912671302258,0.013440365975124097,0.11234015107502761,1.044281963967453,0.041350657435027076,0.05932859903722864,0.10665965353737722,4.302138030849857,4.372703183797974,8.602447824604104,15.943200131971397,18.284871445288456,1
0.02540478472867063,0.00020475925617990728,0.01156129602325221,0.012322758261564032,0.0956430360312732,0.94649447484747,0.03597055633677978,0.04996391650097541,0.09488479367439875,3.931486228978278,4.001018632471573,7.723528649913799,10.779646535228041,14.54561574058957,1
0.022578283509149567,0.00016749303945627858,0.007994289000149044,0.01002730053228871,0.08239275646764528,0.8363345215719137,0.027470557046035383,0.043145929666034324,0.08193688921982233,1.9852615435807737,4.034309292327727,4.729301618152538,5.8412935429539745,8.111571267857206,1
0.03144110037909718,0.00016437042705606792,0.015739398180228077,0.016306426622881953,0.1497879271577935,1.3009065833671145,0.05563675006225124,0.07786309777240624,0.10216606924730338,0.3773129740483728,2.47398934241675,8.594723230695594,8.80057794762176,10.951548229936318,1
0.015722452283631134,7.52164178317677e-05,0.0063936855257539,0.0075723173532059,0.07290274418774732,0.7496171980825274,0.02318036134260581,0.035600529696868874,0.07159789861385929,1.1075953241925256,2.659372449655176,9.562443405864157,9.494648244301056,10.42957688562979,1
0.017126082425667516,8.547725641881224e-05,0.007688528147616172,0.008695198668412014,0.09768497086653012,0.9822378965668487,0.036274437720929274,0.05304899478340562,0.10184921169669266,3.5585164473646422,6.301339783862099,11.712405053361854,7.417556703109383,8.699603398500559,1
0.024710510429601002,0.00017056246498673135,0.008702823878693805,0.010732399277175586,0.09719851275275421,0.9542573211216321,0.03444168380676706,0.05142606217651229,0.0961941999927999,4.484430293692525,6.98099518649257,7.83908592636354,6.450935862529993,7.722426494937753,1
0.02789611069642291,0.00020389591124800053,0.012321553475475613,0.012893716123724445,0.11404283037781386,1.0793435677941705,0.04873560304379173,0.06185416349976906,0.09923255020861572,3.839680003708269,4.9319710235765735,4.8083484341539595,4.1412411295914975,5.655506761334828,1
0.03420805144054845,0.00033336949382104756,0.0104707399678297,0.01667151680195275,0.0898993362743574,0.8921644349652947,0.028937554219230815,0.04717313913158815,0.0978794649216666,9.907392803506138,14.391752129297451,17.21364580815528,18.49140760995649,21.392060171822823,1
0.03239922265305378,0.00023647630658937946,0.014431079639408265,0.016242253661801553,0.10083188353700304,0.999828517777634,0.03685438215139658,0.05182879657663048,0.09367881789033936,6.20031860205937,6.28891155191739,6.758730537319063,10.276671598902285,15.420552911188663,1
0.0228235521238039,0.00010589227902978492,0.010175303226337626,0.01064884279263852,0.07681618824710357,0.7914796912134071,0.02937879716877159,0.038412426952306844,0.06666168489703433,2.421197406136921,6.296901640687155,6.467883631739586,7.086497059016724,6.748311134494912,1
0.02933572577056994,0.0001431863866814542,0.013946606910571592,0.015705809058125818,0.1205205202982748,1.1102843579078654,0.05602786924067236,0.07997114035310715,0.12317981541637184,0.9823843973001832,-1.2592681083942052,17.055024703640242,15.725042291738484,18.97153593917766,1
0.020923264757621123,0.00012046221640516247,0.009987121351062965,0.010127822958690084,0.0978087655735533,0.9965324299570426,0.04280183052437921,0.049462934093720656,0.08425349181065145,6.044235308090893,9.716671444824385,10.787791603417475,9.428065756734881,11.7310337752301,1
0.023053711952447833,0.00010988141603683461,0.011182496404084318,0.011410022225893504,0.09350966324011997,0.9746783622345276,0.03898804858472476,0.051560603042205326,0.07779430519443938,4.4037094999651964,8.373176891649495,10.919873537295924,10.92974153625106,11.891208635335651,1
